search_keyword,taxId,name,branch,branchCode,branchType,addressLocal,zipCode,contactGroup
สมุนไพรไทย จำกัด,0475563000458,บริษัท ฟ้าใหม่สมุนไพรไทย จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,16 หมู่14 ตำบลแร่ อำเภอพังโคน สกลนคร,47160,3
สมุนไพรไทย จำกัด,0105538115762,บริษัท ผลิตภัณฑ์สมุนไพรไทย จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,130/149 หมู่3 ตำบลวังจุฬา อำเภอวังน้อย พระนครศรีอยุธยา,13170,3
สมุนไพรไทย จำกัด,0935552000104,บริษัท บวรเวชสมุนไพรไทย จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,77 หมู่11 ถนนพัทลุง-ควนขนุน ตำบลเขาเจียก อำเภอเมืองพัทลุง พัทลุง,93000,3
สมุนไพรไทย จำกัด,0105562011971,บริษัท สยามสมุนไพรไทย จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,98/49 ซอยรามคำแหง 39 (เทพลีลา 1) แขวงพลับพลา เขตวังทองหลาง กรุงเทพมหานคร,10310,3
สมุนไพรไทย จำกัด,0135561006346,บริษัท บัวบก สมุนไพรไทย จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,9/89 หมู่บ้านพฤกษาวิลเลจ 9 หมู่2 ถนนเลียบคลอง 3 ตำบลบึงยี่โถ อำเภอธัญบุรี ปทุมธานี,12130,3
สมุนไพรไทย จำกัด,0195561001751,บริษัท เทพรักษา สมุนไพรไทย จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,99 หมู่6 ตำบลห้วยบง อำเภอเฉลิมพระเกียรติ สระบุรี,18000,3
สมุนไพรไทย จำกัด,0135556017467,บริษัท พิมพ์เพกาสมุนไพรไทย จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,51/50 หมู่5 ตำบลคลองสาม อำเภอคลองหลวง ปทุมธานี,12120,3
สมุนไพรไทย จำกัด,0105564153358,บริษัท นาคา สมุนไพรไทย จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,89/50 ถนนวิภาวดีรังสิต แขวงสนามบิน เขตดอนเมือง กรุงเทพมหานคร,10210,3
สมุนไพรไทย จำกัด,0105538115762,บริษัท ผลิตภัณฑ์สมุนไพรไทย จำกัด,,00003,สาขา,167/1 หมู่3 ตำบลวังจุฬา อำเภอวังน้อย พระนครศรีอยุธยา,13170,3
สมุนไพรไทย จำกัด,0195561001751,บริษัท เทพรักษา สมุนไพรไทย จำกัด,,00001,สาขา,99/1 หมู่6 ตำบลห้วยบง อำเภอเฉลิมพระเกียรติ สระบุรี,18000,3
เกอร์เทค อินเตอร์เนชั่นแนล,0103547039141,ห้างหุ้นส่วนจำกัด เกอร์เทค อินเตอร์เนชั่นแนล,,00001,สาขา,27/26 อาคารโกดังสินค้า 13 หมู่1 ตำบลบึงคำพร้อย อำเภอลำลูกกา ปทุมธานี,12150,3
เกอร์เทค อินเตอร์เนชั่นแนล,0103547039141,ห้างหุ้นส่วนจำกัด เกอร์เทค อินเตอร์เนชั่นแนล,สำนักงานใหญ่,00000,สำนักงานใหญ่,5/1 ซอยรามอินทรา 23 แยก 2 แขวงอนุสาวรีย์ เขตบางเขน กรุงเทพมหานคร,10220,3
โปลิฟาร์ม จำกัด,0105521023592,บริษัท โปลิฟาร์ม จำกัด,สำนักงานใหญ่,00000,สำนักงานใหญ่,109 ซอยวัดบางพลีใหญ่ใน หมู่12 ถนนบางนา-ตราด ตำบลบางพลีใหญ่ อำเภอบางพลี สมุทรปราการ,10540,3
